seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
529,co,8,7,2,Salmonella enterica,S0c0,4.999269887343045e-06,333.0085618162749,333.0085668155448,1.0,5
529,co,8,7,2,Salmonella enterica,S1c3,5.315610270064539e-06,44.403829184023515,44.40383449963378,1.0647538505629515,5
529,co,8,7,2,Salmonella enterica,S2c4,6.835582363770138e-06,141.46532898020772,141.46533581579007,1.367524265732576,5
529,co,8,8,1,Escherichia coli,E0c0,3.3918241022186533,3.3907141384067,6.782538240625353,1.0,5
529,co,8,8,1,Salmonella enterica,S0c0,1.1218975691099695,6.4881434614891,7.61004103059907,1.0,5
529,co,8,8,1,Salmonella enterica,S1c3,0.20275799059674052,0.944984713529489,1.1477427041262296,1.0647538505629515,5
529,co,8,8,1,Salmonella enterica,S2c4,1.826981914991128,4.159534948501956,5.986516863493084,1.367524265732576,5
529,co,8,8,2,Escherichia coli,E0c0,4.996402463720076e-06,1006.7824646544748,1006.7824696508773,1.0,5
529,co,8,8,2,Salmonella enterica,S0c0,4.998480680959197e-06,240.02824793425134,240.02825293273202,1.0,5
529,co,8,8,2,Salmonella enterica,S1c3,5.313101794295237e-06,41.544616537995346,41.54462185109714,1.0647538505629515,5
529,co,8,8,2,Salmonella enterica,S2c4,6.837033401564951e-06,208.51379426091216,208.51380109794556,1.367524265732576,5
529,co,8,8,2,Salmonella enterica,S3c8,6.60462597866817e-06,29.658069346839707,29.658075951465687,1.321284259317993,5
529,co,8,9,1,Escherichia coli,E0c0,3.39182392360479,3.3907571325427814,6.7825810561475715,1.0,5
529,co,8,9,1,Salmonella enterica,S0c0,0.8086490529777433,4.597310866743997,5.40595991972174,1.0,5
529,co,8,9,1,Salmonella enterica,S1c3,0.18970170710954873,0.8695311396353697,1.0592328467449184,1.0647538505629515,5
529,co,8,9,1,Salmonella enterica,S2c4,2.6928925407732573,6.039119927569276,8.732012468342534,1.367524265732576,5
529,co,8,9,1,Salmonella enterica,S3c8,0.33702092026719915,0.8244293082955757,1.1614502285627748,1.321284259317993,5
529,co,8,9,2,Escherichia coli,E0c0,4.998919207387995e-06,1006.782507575499,1006.7825125744182,1.0,5
529,co,8,9,2,Salmonella enterica,S0c0,4.998374893267338e-06,176.87656782605734,176.87657282443223,1.0,5
529,co,8,9,2,Salmonella enterica,S1c3,5.322467796197607e-06,34.43788880088926,34.437894123357054,1.0647538505629515,5
529,co,8,9,2,Salmonella enterica,S2c4,6.822133348771917e-06,273.4411313613747,273.44113818350803,1.367524265732576,5
529,co,8,9,2,Salmonella enterica,S3c8,6.601694068380382e-06,36.603499952914596,36.603506554608664,1.321284259317993,5
529,co,9,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,5
529,co,9,0,0,Salmonella enterica,S0c0,5.0,0.0,5.0,1.0,5
529,co,9,0,1,Escherichia coli,E0c0,0.03368944706474438,0.07413830138372896,0.10782774844847334,1.0,5
529,co,9,0,1,Salmonella enterica,S0c0,0.03368944706474438,2.53316273713654,2.5668521842012844,1.0,5
529,co,9,0,2,Escherichia coli,E0c0,4.4500154330179725e-06,1000.1077600053061,1000.1077644553216,1.0,5
529,co,9,0,2,Salmonella enterica,S0c0,4.4500154330179725e-06,507.5668878746429,507.5668923246583,1.0,5
529,co,9,1,1,Escherichia coli,E0c0,3.3693363549683744,3.368229038629942,6.737565393598317,1.0,5
529,co,9,1,1,Salmonella enterica,S0c0,1.7099797159832593,9.912136506795811,11.62211622277907,1.0,5
529,co,9,1,2,Escherichia coli,E0c0,4.997937231088046e-06,1006.7374934001297,1006.7374983980669,1.0,5
529,co,9,1,2,Salmonella enterica,S0c0,4.996403745298147e-06,516.6221494538336,516.6221544502373,1.0,5
529,co,9,2,1,Escherichia coli,E0c0,3.3916722114812123,3.3905006007084495,6.782172812189662,1.0,5
529,co,9,2,1,Salmonella enterica,S0c0,1.740485902682876,10.406883988539038,12.147369891221913,1.0,5
529,co,9,2,2,Escherichia coli,E0c0,4.998820279148751e-06,1006.7820983927928,1006.7821033916131,1.0,5
529,co,9,2,2,Salmonella enterica,S0c0,4.999140159393194e-06,517.147403445274,517.1474084444142,1.0,5
529,co,9,3,1,Escherichia coli,E0c0,3.39182200536319,3.3906466765270715,6.782468681890261,1.0,5
529,co,9,3,1,Salmonella enterica,S0c0,1.742255853436261,10.455139968843051,12.197395822279312,1.0,5
529,co,9,3,2,Escherichia coli,E0c0,4.999275518257192e-06,1006.7823950393013,1006.7824000385768,1.0,5
529,co,9,3,2,Salmonella enterica,S0c0,4.9893393217663925e-06,517.1974288386392,517.1974338279786,1.0,5
529,co,9,4,1,Escherichia coli,E0c0,3.3918228639235215,3.3906471140877446,6.782469978011266,1.0,5
529,co,9,4,1,Salmonella enterica,S0c0,1.7424246202591482,10.460002387462826,12.202427007721974,1.0,5
529,co,9,4,2,Escherichia coli,E0c0,4.991883070814262e-06,1006.7823962114985,1006.7824012033816,1.0,5
529,co,9,4,2,Salmonella enterica,S0c0,4.99994458745044e-06,517.2024604222652,517.2024654222098,1.0,5
529,co,9,5,1,Escherichia coli,E0c0,3.391823590339744,3.3906474248813847,6.7824710152211285,1.0,5
529,co,9,5,1,Salmonella enterica,S0c0,1.7424418171974188,10.460493945950514,12.202935763147932,1.0,5
529,co,9,5,2,Escherichia coli,E0c0,4.999774932355963e-06,1006.7823954636533,1006.7824004634282,1.0,5
529,co,9,5,2,Salmonella enterica,S0c0,4.99875113495505e-06,517.2029706120862,517.2029756108374,1.0,5
529,co,9,6,1,Escherichia coli,E0c0,3.3918233389542034,3.390647149629201,6.782470488583405,1.0,5
529,co,9,6,1,Salmonella enterica,S0c0,1.7424430740845325,10.460542551327507,12.202985625412039,1.0,5
529,co,9,6,2,Escherichia coli,E0c0,4.99913867109644e-06,1006.7823981725575,1006.7824031716962,1.0,5
529,co,9,6,2,Salmonella enterica,S0c0,4.996404150554781e-06,517.2030181222148,517.203023118619,1.0,5
529,co,9,7,1,Escherichia coli,E0c0,3.391824165703524,3.3906476961711123,6.782471861874637,1.0,5
529,co,9,7,1,Salmonella enterica,S0c0,1.7424433696367911,10.460547223881331,12.202990593518123,1.0,5
529,co,9,7,2,Escherichia coli,E0c0,4.999453331973514e-06,1006.7823982752539,1006.7824032747072,1.0,5
529,co,9,7,2,Salmonella enterica,S0c0,4.998246946427923e-06,517.203023153296,517.203028151543,1.0,5
529,co,9,8,1,Escherichia coli,E0c0,3.3918229592697844,3.3906469294637165,6.782469888733501,1.0,5
529,co,9,8,1,Salmonella enterica,S0c0,1.7424435197082329,10.460547939665906,12.20299145937414,1.0,5
529,co,9,8,2,Escherichia coli,E0c0,4.984671757652556e-06,1006.7823954431501,1006.7824004278218,1.0,5
529,co,9,8,2,Salmonella enterica,S0c0,4.995348885017938e-06,517.2030235941905,517.2030285895394,1.0,5
529,co,9,9,1,Escherichia coli,E0c0,3.3918233724718805,3.390647459136611,6.782470831608491,1.0,5
529,co,9,9,1,Salmonella enterica,S0c0,1.742443737054206,10.460548292862947,12.202992029917153,1.0,5
529,co,9,9,2,Escherichia coli,E0c0,4.995484723148325e-06,1006.7823958174635,1006.7824008129481,1.0,5
529,co,9,9,2,Salmonella enterica,S0c0,4.989770918472017e-06,517.2030241072919,517.2030290970628,1.0,5
