##culture:co#seed:5#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1750, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
5,co,0,0,6.7
5,co,0,1,7.6000000000000005
5,co,0,2,8.700000000000001
5,co,0,3,9.0
5,co,0,4,9.200000000000001
5,co,0,5,9.3
5,co,0,6,9.4
5,co,0,7,9.8
5,co,0,8,10.5
5,co,0,9,10.600000000000001
5,co,1,0,5.300000000000001
5,co,1,1,5.300000000000001
5,co,1,2,5.300000000000001
5,co,1,3,5.300000000000001
5,co,1,4,5.300000000000001
5,co,1,5,6.4
5,co,1,6,7.1000000000000005
5,co,1,7,7.9
5,co,1,8,8.5
5,co,1,9,9.0
5,co,2,0,5.300000000000001
5,co,2,1,5.300000000000001
5,co,2,2,6.6000000000000005
5,co,2,3,7.5
5,co,2,4,8.3
5,co,2,5,8.5
5,co,2,6,9.600000000000001
5,co,2,7,9.9
5,co,2,8,11.600000000000001
5,co,2,9,12.200000000000001
5,co,3,0,5.300000000000001
5,co,3,1,5.300000000000001
5,co,3,2,6.0
5,co,3,3,6.6000000000000005
5,co,3,4,6.9
5,co,3,5,7.1000000000000005
5,co,3,6,7.300000000000001
5,co,3,7,7.4
5,co,3,8,7.7
5,co,3,9,7.800000000000001
5,co,4,0,6.800000000000001
5,co,4,1,7.800000000000001
5,co,4,2,8.9
5,co,4,3,9.3
5,co,4,4,9.600000000000001
5,co,4,5,9.8
5,co,4,6,10.100000000000001
5,co,4,7,10.4
5,co,4,8,11.200000000000001
5,co,4,9,11.600000000000001
